animeID,title,mean_api,num_episodes_api,genres_api,synopsis_api
8325,Probably,7.12,1.0,"Music, Romance",Music video animated by Saho Nanjo for the song Tabun by YOASOBI.
8326,Pokémon: Distant Blue Sky!,7.27,1.0,"Action, Adventure, Comedy, Fantasy, Kids","A one-episode story depicting the encounter between the mysterious boy Haruto and Satoshi.

(Source: Translated from official Twitter account)"
8327,The Blessing,8.42,11.0,"Action, Adventure, Drama, Fantasy, Historical, Mythology","The heavens shake, the thunder rumbles, and Xie Lian appears with an apologetic smile—again! Eight hundred years prior, he was a beloved martial god, known as the Crown Prince of Xianle. Now, he ascends to the heavenly realm for the third time, but simply as a pitiful scrap-collecting god with no followers behind him. 

On his first mission, Xie Lian finds himself alone in the dark moonlit night. There, a gentle man dressed in red guides him through the forest. However, as abruptly as he appeared, the man suddenly dissipates into a swarm of silver butterflies.

Xie Lian later learns that this mysterious stranger was none other than Hua Cheng, the Crimson Rain Sought Flower, a Ghost King feared by both demons and gods alike. But before Xie Lian can figure out why Hua Cheng would help a Heavenly Official like himself, he meets San Lang. A young man possessing great knowledge on not only the Ghost King, but also the now forgotten Crown Prince, San Lang decides to accompany Xie Lian on his journey of unveiling the mysteries of the past.

[Written by MAL Rewrite]"
8328,Kumo wo Kou,6.47,1.0,"Music, Romance","Music video for the song Kumo wo Kou by Keina Suda.

The track featured in this music video was also used as the theme song in the movie Boku ga Aishita Subete no Kimi e."
8329,Insomniacs After School PV,6.53,1.0,"Romance, School, Seinen",Promotional video for the Big Comic Spirits manga Kimi wa Houkago Insomnia.
8330,Slash,6.53,1.0,Music,"Music video for the song Slash by yama.

The song featured in this music video also serves as the opening theme of the anime Mobile Suit Gundam: The Witch from Mercury Season 2."
8331,Love Is Indivisible by Twins,6.25,12.0,"Comedy, Love Polygon, Romance, School","Jun Shirasaki and the Jinguuji sisters are childhood friends and neighbors. When Jun's first girlfriend, the older sister Rumi, breaks up with him, she says something that complicates the three people's relationship, their first loves, and their romance—?

(Source: MAL News)"
8332,Kyuuseishu,6.62,1.0,Music,Music video Kyuuseishu by Tsukuyomi. The song was featured as the opening for Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.
8333,Tentai Kansoku,6.82,1.0,"School, Slice of Life, Supernatural",The music film is a part of TOHO animation's 10th anniversary project.
8334,LINE Novel,6.2,2.0,Slice of Life,"The Line Novel online service where users can publish novels online through the Line app launched on Tuesday. Two animated ads were released simultaneously with the launch.

(Source: ANN)"
8335,Reign of the Seven Spellblades Mini,5.57,36.0,"Action, Fantasy, School",Nanatsu no Maken ga Shihai suru mini anime released on the official Twitter account.
8336,Eternal 831,7.61,13.0,"School, Sports","Even though it has been a year since the Iwatobi High School Swim Club has been created, new members have yet to join the club. Now that Haruka Nanase and Makoto Tachibana are senior students, along with their younger friends Nagisa Hazuki and Rei Ryuugazaki, they have to find a way to attract new members. If not, the club will be forced to close the following year due to a lack of membership.

Meanwhile, with impending graduation, it is also time for the seniors to decide their plans for the future. Unlike their friend Rin Matsuoka, the new captain of Samezuka Academy Swim Club who is determined to fulfill his dream of being a professional swimmer, Haruka and Makoto are unsure about what career path they want to take.

Further problems arise when an old friend of Rin's, Sousuke Yamazaki, comes to the city to study at Samezuka Academy; the recently scouted swimmer's arrival causes tension in the relationship among him, Rin, and Haruka.

[Written by MAL Rewrite]"
8337,Pokémon: Paldean Winds,7.05,4.0,Kids,"Just before the arrival of a certain transfer student, three students at an academy in Paldea are tasked with making a video showcasing their school. 

(Source: YouTube)"
8338,Kagejitsu! Second,7.11,12.0,Comedy,The second season of Kagejitsu!.
8339,Frieren: Beyond Journey's End Mini Anime,7.37,18.0,"Comedy, Fantasy","Frieren loves collecting peculiar spells, and her ever-growing arsenal of magic contains the perfect spells for many occasions. Whether it be by stealthily removing alcohol from Heiter's drinks or by remedying her own sleep issues, Frieren is sure to brighten her companions' days with her magic.

[Written by MAL Rewrite]"
8340,Bokura no Ame-iro Protocol Mini Anime,5.71,13.0,"Comedy, Video Game","Shun, Nozomi, and Akito start talking about the café's name, FOX ONE...
What is the origin of this name, given by the owner, Souta?"""
8341,Koshaberi Biyori,6.34,1.0,"Music, Romance","Music video for the song Koshaberi Biyori by FantasticYouth. The song featured in this music video was used as the ending theme for the second season of Komi-san wa, Komyushou desu.."
8342,Laid-Back Camp Season 3 Specials,7.55,3.0,"CGDCT, Iyashikei, Slice of Life",Specials included in the BD/DVD release of Yuru Camp△ Season 3.
8344,Go-Getters,6.9,1.0,Music,"Music video for the song Go-Getters by Mori Calliope.

The song was used as the ending theme of the anime Isekai Suicide Squad."
8346,Teenage Blue,7.17,1.0,Music,Music video for the song Teenage Blue by Eve. The song was used as the ending theme of the anime Ao no Hako.
8347,Taidada,6.81,1.0,"Music, Supernatural",Music video for the song Taidada by ZUTOMAYO. The song was used as the ending theme of the anime Dandadan.
8348,Laid-Back Camp Season 2 Specials,7.47,2.0,"CGDCT, Slice of Life","Mystery Camp
Relaxing in the heart of nature is a constant joy for Nadeshiko Kagamihara, Aoi Inuyama, and their friends. But when the camping experience changes in unexpected ways, one can only be curious about the extraordinary wonders that have yet to be explored.

Tabisuru Shima Rin
Gathered around a campfire, the girls of the Outdoor Activities Club and Ena Saitou all propose various ideas to Rin Shima for her next trip. However, their suggestions are tailored to their personal preferences—not to mention that Rin has plans of her own. 

[Written by MAL Rewrite]
"
8349,"Bastard‼ Heavy Metal, Dark Fantasy Season 2",7.07,15.0,"Action, Adventure, Ecchi, Fantasy, Gore, Seinen","Two years after the heroic sacrifice of Dark Schneider in the battle against Abigail, Kall-Su, the final surviving member of the Four Divine Kings, is close to seizing global power. As cities and kingdoms fall one after the other, humanity's last beacon of hope is a group of samurai led by the high priestess Yoko Tia Noto. However, the brutal assaults of Kall-Su's lieutenants against the samurai's fortress quickly make the situation desperate. Once more, Yoko's only way to fix the rapidly devolving crisis is to find Dark Schneider's soul, which has seemingly deserted Lucien Renlen's body since the demise of the kingdom of Metallicana.

[Written by MAL Rewrite]"
8353,Chinpui,6.39,56.0,Comedy,TV anime show based on the manga by F. Fujio Fujiko.
8355,Doraemon the Movie 2021: Nobita's Space War (Little Star Wars),7.25,1.0,"Adventure, Comedy, Kids, Sci-Fi, Shounen, Space","One day, Nobita picks a small rocket from which a small-sized humanoid alien Papi comes out. He came from the planet named 'Pirika' to the Earth to escape from the PCIA army of his planet. At the very beginning, Doraemon and his friends were confused by the small size of Papi, but with the gadget ""Small Light"", they became small and play together. However, the whale-shaped battleship, who chased Papi and came to the Earth, attacks Doraemon and Nobita to catch Papi. Papi blames himself for having involved everyone, but he tries to fight against the PCIA army. In order to protect Papi and his planet Pirika, Doraemon and his friends go to Pirika.

(Source: IMDb)"
8366,Kaibutsu-kun (1980),6.62,94.0,"Comedy, Horror, Kids","Kaibutsu-kun and his companions, Dracula, Wolfman, and Franken, travel from Kaibutsu Land to the Human Realm, where they encounter and battle several monsters, mainly assassins from the demon group Demonish.

(Source: Wikipedia)"
8375,Pa-Pa-Pa the ★ Movie: Perman,6.38,1.0,"Adventure, Comedy","An origins and highlight film showing how Mitsuo met the alien that gave him the equipment to become a superhero (which for some reason was never explicitly shown in the two main anime, both just start with Mitsuo already having the powers), how he works together with the other Permans, and the rowdy fight with the antagonists.

Screened simultaneously with Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai."
8386,Ultra B,6.2,119.0,"Comedy, Super Power","Ultra B (UB), is a small child from outer space who wears red sunglasses and has a star-shaped mole on his left cheek. It all began when UB's spaceship made an emergency landing in the forest. Lost and alone, UB was found by a young school boy named Michio. He was kind enough to take UB home for shelter, but only to learn that he was no ordinary child... but with supernatural powers! Thankful UB tries to use his special power to help Michio in trouble, but doesn’t mean that it always work out well. Especially, when UB sees a scary black cat, he loses control, and…

(Source: TV Asahi)"
8387,Ultra B: Black Hole kara no Dokusaisha BB!!,6.39,1.0,"Adventure, Comedy","No synopsis has been added for this series yet.

Click here to update this information."
8390,Left-Hand Layup!,7.19,8.0,"Sports, Team Sports","The story follows teenager Xu Xingze, a passionate basketball player who aspires to join the Basketball Team of the regions top school after seeing their Star Player win the Final Four Tournament. When his sister accidentally enrolls him into a lesser school with a similar name, its up to Xu and his ragtag group of new friends to prove their worth and their skill on the Court against some of the top High School players in the Region.  "
8391,The New Prince of Tennis: Hyoutei vs. Rikkai - Game of Future,7.12,2.0,"School, Shounen, Sports, Strategy Game","The Atobe Group is establishing a new tennis court in Kanagawa and is planning to celebrate its opening with an exhibition match. Hyoutei Academy's tennis team captain, Keigo Atobe, nominates the best team in the region to participate: Rikkai University-Affiliated Middle School. On behalf of the Rikkai tennis team, Seiichi Yukimura accepts the challenge to showcase the prowess of its members.

Amidst tense preparations, the third-years of Hyoutei supervise next year's captain, Wakashi Hiyoshi. At the same time, the third-year members of Rikkai begin to worry whether Akaya Kirihara, the team's lone second-year member, can lead the club to glory once again. Determined to overthrow their respective captains' legacies during the match, both Hiyoshi and Kirihara continue rigorous training to prove they have what it takes to succeed them.

The future of Hyoutei and Rikkai rests on the shoulders of these second-year aces, who harbor high expectations and ambitious goals. Emboldened by their endeavors, the third-years of each respective team impart their feelings to the second-years that will be carrying the torch for their schools once they graduate.

[Written by MAL Rewrite]"
8392,Love Between Fairy and Devil,7.25,12.0,"Fantasy, Romance","A donghua based on the novel of the same name written by Jiu Lu Fei Xiang. The story revolves around the relationship between Xiao Lanhua, a low-ranking flower fairy, and the powerful ""Moon Supreme"" Dongfang Qingcang. After being locked away for thousands of years, Xiao Lanhua mistakenly revives Dongfang Qingcang. The two of them become connected as a result, with the powerful and stoic Moon Supreme forced to experience everything she does, both physical and emotional."
8393,Love Between Fairy and Devil Part 2,7.46,12.0,"Comedy, Fantasy, Historical, Romance",
8394,Yuki Yuna is a Hero: The Great Mankai Chapter,7.3,12.0,"Drama, Mahou Shoujo","At the cost of the gods' protection, a new era has dawned, giving the remnants of mankind a chance to rebuild. Having fulfilled their duties to Taisha, the members of Sanshu Middle School's Hero Club finally begin to enjoy their youth, living as regular students. However, such a conclusion did not come about without sacrifice.

In the year 298 of the Divine Era, Mebuki Kusunoki is among the potential candidates to become the next hero. Despite her painstaking efforts to surpass her competition, she loses the position to Karin Miyoshi, leaving Mebuki furious at Taisha's decision. Two years later, Mebuki is appointed commander of the Sentinels—a group tasked to explore uncharted territory beyond the barrier. The team's seemingly simple mission is quickly disrupted by unforeseen threats, endangering the innocent lives of the fleet. 

To prove her worth as a hero, Mebuki vows to bring everyone back alive, no matter what it takes.

[Written by MAL Rewrite]"
8395,Kaina of the Great Snow Sea: Star Sage,7.03,1.0,"Adventure, Drama, Fantasy","A world blanketed in an endless and ever-growing ocean of snow. The people eke out a living, either huddled around the roots of enormous trees dotting the surface, or high in the canopy, which spreads over the planet's atmosphere.

A chance meeting between Kaina, a youth from the canopy, and Ririha, a young woman from the surface, sets off a chain of events that will change the fate of the world. 

(Source: Polygon Pictures)"
8396,Kinnikuman II Sei: Second Generations,6.35,1.0,"Combat Sports, Comedy, Sports","While the New Generation Choujins are taking part in Fan Appreciation Day, The Cyborg arrives, takes Meat hostage, and challenges Mantarou to a fight inside Tokyo Tower. 

(Source: ANN)"
8397,Akuma-kun (ONA),6.7,12.0,"Horror, Mythology, Supernatural, Suspense","Millennium Research Institute, a counseling office where bizarre requests come in. The head of the research institute, Ichirou Umoregi, also known as ""Akuma-kun,"" a genius boy who only appears once in 10,000 years. However, he doesn't know his real family. So Akuma-kun, along with his partner Mephisto III, pursue the mystery of his origin while challenging mysterious cases in this mysterious detective buddy story.

(Source: Fandom)"
8398,Monster But Wild,6.84,12.0,"Action, Adventure, Comedy, Fantasy, Isekai","The player Dongdong accidentally entered the Azure World and became the weakest wild monster. After signing a contract with the heroine Bubble to become the strongest pet, he led Bubble and his companions to embark on funny and exciting adventures in the Azure world. Dongdong also discovered the phenomenon that game NPCs and wild monsters gradually awakened and yearned for the human world. To find out the truth and return to real life. The protagonist group led by Dongdong, awakened NPCs, ordinary game players, and other forces began to wrestle around the connection between the two worlds. 

(Source: Bilibili, Google translated)"
8399,Tasuketsu: Fate of the Majority,5.55,24.0,"Action, Drama, High Stakes Game, Psychological, Suspense"," During his school computer class, Saneatsu Narita is presented with a strange screen posing a yes-or-no question that quickly disappears. The next day, Saneatsu wakes up to a world where everyone, save for himself and a few others, is dead.

An announcement from a mysterious figure known only as the Emperor begins to shed light on the situation. The question that Saneatsu saw on the screen is part of a game called Tasuuketsu. Every day, the survivors will see a question appear on a screen, and answering it will determine who lives to see the next day. Responding the same as the majority will guarantee death, and the last player standing will earn the right to meet the Emperor.

Saneatsu resolves to beat the Emperor at their own game, making use of the hidden envelopes containing powers that can aid the players. With the help of his small group of friends, Saneatsu must avoid falling into the machinations of the other players and win this wicked game.

[Written by MAL Rewrite]"
8400,"Demon Lord, Retry! R",5.92,12.0,"Action, Adventure, Fantasy, Isekai","With Rabbi Village greatly expanding under the management of his subordinates Isami Tahara and Yuu Kirino, Hakuto Kunai can now resume his adventures while looking for items to counteract magic. He begins his search at the Prison Labyrinth in Rookie Town, where a secret laboratory deep within the dungeon gives him insight into technology that is far more advanced and dangerous than anything in the rest of the world.

Meanwhile, Rabbi Village has gained unwanted international attention from the newly formed Queendom of Xenobia, which wishes to drive a wedge between the Holy Kingdom of Light and the State of Right. But with Kunai's newly summoned aide, Akane Fujisaki, at his disposal, things may not go as the Queendom plans.

[Written by MAL Rewrite]"
8401,Dahlia in Bloom: Crafting a Fresh Start with Magical Tools,6.8,12.0,"Adult Cast, Fantasy, Isekai, Reincarnation, Slice of Life","Tragically perishing from overwork, a young Japanese woman is reborn as Dahliya Rossetti, daughter of a newly entitled baron. Her father, Carlo, is a beloved magic artificer, a maker of magical tools. Inspired by him, Dahliya uses her memories from her previous life to create practical inventions and become a magic artificer like Carlo.

A few years later, the now adult Dahliya has made a name for herself and has gotten engaged to her father's apprentice. However, her life takes a turn for the worse when Carlo suddenly passes away and her fiancé leaves her for another woman not long after. Although having to fend for herself, Dahliya is not quite ready to give up on her dream of becoming a master artificer yet. She may be a single woman but, with the help from old and new allies, she is prepared to overcome any obstacle in her way.

[Written by MAL Rewrite]"
8402,Farmagia,5.63,12.0,"Action, Adventure, Fantasy","In Felicidad Underworld, farmers who can produce monsters from seeds and befriend them are called Farmagia. One of the world's five continents, Avrion, is home to a spirited Farmagia, Ten, and his friends—Chica, Arche, Leii, and a fairy named Lookie-Loo. They spend their days in peace, cultivating their fields alongside their monsters.

Everything changes when the Magus, the leader of Felicidad, unexpectedly dies. Oración Seis, the six generals serving the ruler directly, choose one of their own, Glaza, as the new Magus. However, Glaza plans to renounce those without powers and elevate only the talented ones. Worse still, his forces attack Avrion to separate it from the rest of the world.

With the help of their allies, Ten and his friends resist the invasion. The party, each with their own creatures, must now rise up and fight to save Felicidad from imminent doom.

[Written by MAL Rewrite]"
8405,Magic Maker: How to Make Magic in Another World,6.81,12.0,"Fantasy, Isekai, Reincarnation","A 30-year-old man who dreams of becoming a wizard suddenly loses his life. Reincarnated in another world as a young child named Shion, he grows up alongside Marie, his dependable older sister who adores him. Shion eagerly anticipates using magical powers, but he discovers that the new world seemingly does not have any magic. He spends the ensuing years as a gloomy and dejected child until a mystical phenomenon at a nearby lake catches the siblings' attention and breathes life back into his magical dream.

While experimenting on the peculiar light emanating from the water, Shion finally confirms that magical energy really exists. It may not be convenient for anything just yet, but Shion devotes his time to studying the anomaly, determined to uncover all the existing wonders in his quest to make magic.

[Written by MAL Rewrite]"
8419,Wangpai Yushi,6.51,39.0,"Comedy, Fantasy, School, Supernatural","In a world where yin and yang has lost its balance and day merged with night, humans and monsters learn to coexist. Our hardworking censorates do their best to fight the ‘untamed’ monsters in this joyful story.

(Source: EIH Scans)"
8420,The Legend of Luoxiaohei,7.71,28.0,"Comedy, Supernatural","The story begins on a rainy night, when a homeless little black cat is brought home by a young girl Luo Xiaobai. She names the cat Luo Xiao Hei. However, Luo Xiao Hei is no ordinary cat: he is a supernatural entity that hosts several small creatures called Heixiu. As Luo Xiao Hei new life soon threatened by the mysterious Diting, who commands three winged wolves.

(Source: asiatvforum.com, edited)"
8421,Inazma Delivery,6.2,10.0,"Action, Comedy, Sci-Fi","Inazma Delivery is set in the town of Babiden City, where everything runs on electricity. Hemingway is an earnest young man who works at the delivery company Inazma, which promises to deliver any package to its proper destination. One day, an extraterrestrial lost child in a shark costume named Bytheway appears and asks to be delivered to its home planet, and soon Hemingway and Bytheway are embroiled in all sorts of adventures.

(Source: Crunchyroll)"
8422,Coluboccoro,5.55,1.0,"Fantasy, Sci-Fi","Long ago, a mysterious shrine maiden sealed nature spirits within forest trees to stop them from terrorizing the world. Now, her descendant, a cheerful young princess named Suzu, is prohibited from going outside. However, one day, after sneaking out into an area known as the ""forbidden zone,"" Suzu discovers a strange seed which grows into a fun-loving nature spirit. With her new friend, Suzu is eager to explore the outside world that she has been kept from, despite not knowing the dangers of the forbidden zone—or why the seed was being kept there.

[Written by MAL Rewrite]"
8423,A Certain Scientific Railgun T Specials,6.84,2.0,Comedy,Toaru Kagaku no Railgun T specials that were released on Blu-ray and DVD volumes.
8424,Catnapped,6.77,1.0,Adventure,"Fifth-grader, Toriyasu, and his little sister, Meeko, have a dog named Papadoll who has been missing for the past week. One night, two cats take the two children to the distant cat land of Banipal Witt, where Papadoll was abducted. Because of his long exposure to Banipal Witt's sun, Papadoll mutated into a giant dog monster, terrorizing the city under the control of the evil Princess Buburina, who has the curse of turning anyone she touches into balloons. Toriyasu, Meeko, and the cats have until the next sunrise to turn Papadoll and the ballooned citizens of Banipal Witt back to normal and return to their home planet—or end up with the same fate as their dog.

(Source: AniDB)"
8425,SpoGomi: World Cup Exhibition Match Arc,5.47,1.0,Sports,"In the near future, litter-picking has become a competitive sport as popular as soccer.

Akari stands out the least in her class, but one day she meets Tokio—a charismatic SpoGomi competitor blessed with an overwhelming amount of talent and popularity. Thus starts a coming-of-age story that involves young people from around the world, united via SpoGomi and the aim to create towns, rivers and oceans free of garbage.

(Source: Official Website)"
8426,Smile of the Arsnotoria the Animation,5.81,12.0,"Action, Fantasy","In the magical academic city of Ashram, girls known as Pentagrams study general education, magic, and etiquette to become proper ladies. Hidden from the rest of the world, the school is like a secret garden that is home to blossoming flowers. However, bugs sensitive to magic may target and trample them; as one of their tasks, the girls must exterminate these insects.

The smileless Pentagram Arsnotoria lives in the fifth dorm house alongside her adored roommates: the cheerful Mell, the self-paced Little Alberta, the confident Picatrix, and the cool Abramelin. No matter what time of day, they hang out together as much as possible, and even throw tea parties in their secret room after completing their duties. The girls live in peace as they work toward their goal—but there may be more to Ashram and the Pentagrams beyond the calm life they have come to cherish.

[Written by MAL Rewrite]
"
8427,Kuromi's Pretty Journey,6.59,21.0,"Comedy, Fantasy","A photo was sent to Kuromi. It was a photo of her sister Romina, who had gone missing. Kuromi is desperate to see her sister again! Will she be able to find Romina?

(Source: Kuromi's Pretty Journey Website)"
8429,Shake-chan,6.04,1.0,Comedy,"Follow the crazy adventures of the young Salmon-chan (half human/half salmon) as she tries to get eaten.

(Source: AniDB)"
8430,By the Way Dance,5.64,2.0,Music,"A full version of the theme song Bytheway Dance from the Inazma Delivery franchise posted on the official YouTube channel. Previously only a few seconds of the song and dance were used as the OP of Tutorial no Toku Dane Fuku Kitaru♪, the music variety program that the Inazma Delivery anime aired within. The posting was made in honor of the 2nd season completing its televised airing."
8431,Kyoukaisen,7.46,13.0,"Action, Fantasy, Sci-Fi","Taking advantage of the opportunity that the Mikawa Conflict provides, Tori and his comrades attempt to rescue Horizon from the Testament Union. But even as the Floating City Musashi speeds towards its next destination, the Floating Island England, Tres España is preparing its own armada for war against the British Islanders. Now, as the quest of Horizon's emotions builds to its climax, Tori's new battle is about to begin in the land ruled by the Fairy Queen! The reenactment of the history described in the mysterious Testament continues as the secret of the Armor of Deadly Sins is unleashed in the spectacular second season of Horizon in the Middle of Nowhere! 

(Source: Sentai Filmworks) "
8432,Piplup Step,7.02,1.0,"Kids, Music","A music video from Project Pochama for the song Piplup Step by Serph featuring Zun, animated by coalowl.

(Source: Anilist)"
8433,Palette,7.15,1.0,Music,A music video for the song Palette by Tokoyami Towa.
8434,Kamiari Algorithm feat. Riria.,6.85,1.0,Music,Music video for Masayoshi Ooishi's Kamiari Algorithm.
8435,Omniscient Reader,,0.0,"Action, Adventure, Fantasy, Urban Fantasy","Kim Dokja does not consider himself the protagonist of his own life. Befitting the name his parents gave him, he is a solitary person whose sole hobby is reading web novels. For over a decade, he has lived vicariously through Yoo Joonghyuk, the main character of the web novel Three Ways to Survive the Apocalypse (TWSA). Through Joonghyuk, Dokja has experienced secondhand the trials of repeatedly regressing in time, in search of an end to life-threatening ""scenarios"" that force people to act out narratives for the amusement of god-like ""Constellations.""

After reading 3,149 chapters—long after all other readers lost interest—Dokja finally resigns himself to the story ending. However, he receives an enigmatic message from the author, stating that the story will soon be monetized, before his surroundings suddenly go dark. He swiftly realizes that fiction has become reality and he is now living through TWSA. Although he is the singular omniscient reader of the events yet to come, his success in the scenarios is not guaranteed—but perhaps his advantage will empower him to step into the protagonist role that never suited him before. 

[Written by MAL Rewrite]"
8446,3-gatsu no Lion: Ugoku! Nya Shogi,6.13,10.0,Strategy Game,
8447,Bocchi the Rock! Movie,8.31,2.0,"CGDCT, Comedy, Music",Theatrical compilation of Bocchi the Rock!
8448,Police in a Pod,7.16,13.0,"Adult Cast, Comedy, Seinen, Workplace","After graduating from high school, Mai Kawai's top priority was to find a job with a stable income to avoid turning out like her father. However, despite having taken a variety of civil service exams, she was faced with a harsh reality: nearly every institute denied her entry. The only place that accepted her was a police academy, which she reluctantly joined.

Even now that she is an actual police officer, the world continues to be cruel to Mai. Due to her profession, she unexpectedly receives constant criticism from disgruntled citizens. Disheartened by the hostile treatment, she decides to submit a letter of resignation after just a few months of employment.

But on the same day Mai chooses to quit, she meets Seiko Fuji—the former ace of the Criminal Affairs Division who is assigned as her new instructor. Finding her new coworker to be enchanting, Mai delays leaving and gives her uninspiring job a second chance.

[Written by MAL Rewrite]"
8449,Is It Wrong to Try to Pick Up Girls in a Dungeon? V,7.89,15.0,"Action, Adventure, Fantasy","Goddess Festival—A fruit festival that brings the labyrinth city of Orario to life. Goddesses symbolizing fertility are enshrined on the altar, and among them is the Goddess of Beauty. Bell Cranel, who has survived and returned to his daily life from the dead depths of the dungeon, is here and ready to enjoy the bustle of the Goddess Festival until he receives a letter from a girl at a small bar in a corner of Orario—""To Mr. Bell, please go on a date with just the two of us at the upcoming Goddess Festival. From Syr."" Syr's single-minded determination will drive both Bell and the labyrinth city crazy. Meanwhile, the Einherjar, the warriors who claim to be the ""strongest,"" are now suddenly on the move...

(Source: HIDIVE)"
8450,Blue Archive: Beautiful Day Dreamer,7.04,1.0,"Fantasy, Sports, Video Game","The short centers on the Game Development Department of Millennium Science School, and shows Momoi being roped into various activities as she struggles to come up with ideas for a game's story.

(Source: ANN)"
8451,Wowser,6.63,52.0,"Comedy, Kids","Dommel is a lazy dog who does nothing more than eating and sleeping. His owner, Semafoor, is an inventor of the strangest things you could imagine. Together this becomes a mix for some funny events.

(Source: ANN)"
8452,Pandalian,6.28,26.0,"Adventure, Comedy, Fantasy, Kids, Super Power","It follows the story of a fairy named Mi who is sent to Planet Pandasia to warn the residents about a great evil that threatens to destroy Pandasia. She chooses a heroic panda named Toby to defeat Gold and Silver, two villains who want to collect the seven Beans of Power and rid Pandasia of its colorful, beautiful environment and replace it with a dark wasteland.

(Source: Wikipedia)"
8453,Where Dreams Come True,6.08,1.0,Slice of Life,"Commercial for Tokyo Disney Resort, owned and operated by the Oriental Land Company (OLC), in celebration of its 30th anniversary on April 15, 2013."
8454,Grimm's Fairy Tale Classics,7.42,24.0,"Adventure, Comedy, Fantasy, Kids","The series consists of mostly stand-alone episodes which retell different fairy or folk tales.  Despite the title, they are not all based on fairy tales collected by the Grimm Brothers."
8455,Grimm's Fairy Tale Classics,7.42,24.0,"Adventure, Comedy, Fantasy, Kids","The series consists of mostly stand-alone episodes which retell different fairy or folk tales.  Despite the title, they are not all based on fairy tales collected by the Grimm Brothers."
8456,Shikizakura,5.83,12.0,"Action, Drama, Sci-Fi","Shikizakura: where cherry blossoms are in full bloom while trees are colored with autumn leaves. In this special place, where the transient world meets the spirit world, a ritual to save humanity is about to begin...

High school student Kakeru Miwa, by a strange turn of events, winds up being an irregular member of a power suit team tasked with battling Oni. These Oni possess humans and try to cling to the transient world. Only the power suit, Yoroi, which combines ancient secrets with the latest technology, can protect people from Oni. Kakeru decides to become a hero who will battle Oni and protect Ouka Myoujin, the shrine maiden fated with saving the world.

Shikizakura season. Ouka dances as a shrine maiden in autumn leaves and cherry blossoms. Heroic action—where the past and the future, the transient world and the spirit world, thoughts and wishes, all intersect—begins here!

(Source: MAL News)"
8457,Marco: Haha wo Tazunete Sanzenri,7.03,1.0,"Adventure, Drama","In the 19th century, Genoa (Italy), 9-year-old Marco must face separation from his mother Anna, who leaves for work in Argentina to escape heavy taxes and a deep economic depression. Remaining at home with his father-a doctor at the hospital for the poor-Marco cannot help but miss his mother. When Anna suddenly stops writing to them, Marco becomes anxious about her and decides to travel all the way to Argentina by himself. Marco sets out a long and arduous adventure of over 10,000 miles. All he carries with him is love, courage, friendship and a longing to see his mother again. The story will take you on an exciting journey across the Atlantic, the Andes, and the spiritual border as we watch Marco come of age. 

(Source: AnimeNfo) "
8461,The King's Avatar 3,7.27,17.0,"Action, Video Game",Third season of Quanzhi Gaoshou.
8462,DD Fist of the North Star 2: Strawberry Flavor Plus,5.89,12.0,"Comedy, Parody, School, Seinen","In the 21st century, the characters of Fist of the North Star are living in peaceful Japan. In particular, Kenshirou is a convenience store worker, Raoh works at a factory, and wracked by illness, Toki is looking for work. The legend of the Fighting NEET (Not in Education, Employment, or Training) North Star begins in the modern day.

(Source: Crunchyroll)


Note: Short stories adapting Hokuto no Ken: Ichigo Aji manga are included at the end of each episode.

Serving as a spinoff gag manga of the original Hokuto no Ken series, the story is a parody of Fist of the North Star by Buronson and Tetsuo Hara. It consists of page-long gags centered mainly on Souther, both within his final battle with Kenshiro and inserting himself into other parts of the series where he doesn't belong. One recurring gag involves the kid with a turban repeatedly stabbing Souther in the leg every time he climbs the pyramid's staircase, and another involves Rei suddenly transforming into Souther in his iconic moments. 

(Source: Hokuto no Ken Wikia)"
8463,MegaMan: Wishing upon a Star,6.44,3.0,"Action, Adventure, Sci-Fi","""This Anime (Episode 2, to be exact), where Rockman travels from the Game-World to the real world, to learn some cultural differences about Japan, was intended to be a Special Episode for the original Mega Man Cartoon Series by Ruby-Spears, which aired around 1995 in the US.
As it seems, the special was finished before Ruby-Spears decided to redo their whole show with a completely new design, better suited for American audiences.

Thus, not fitting the new style anymore, it never was included in the series. Still, two more episodes about the same story were produced a bit later, this time under the main title ""Rockman"" (unlike Episode 2, where he's called Mega Man, even in the japanese dub).

It's unknown if these 3 Episodes ever saw an official release, until 2002, when Capcom of Japan decided to finally (re)release them on DVD for Rockman's 15th Anniversary (all featuring a Japanese and English dub, but no subs).

It's unknown if there are any more secret animated works of the original Rockman game-series.""

(Source: AniDB)"
8466,Umi Monogatari: Faithful Hearts,6.46,1.0,"Comedy, Fantasy","An extra episode of Umi Monogatari: Anata ga Itekureta Koto.

One year after the events of the main series, the girls have moved on. Kanon has decided on her future occupation and wants to go into oceanography.

Meanwhile in the sea, Marin and her group find a lost sea cow separated from its mother.

Can the girls help reunite the baby sea cow with her mother?"
8608,The Seven Deadly Sins: Grudge of Edinburgh Part 2,6.56,1.0,"Action, Adventure, Fantasy, Shounen",The second part of Nanatsu no Taizai: Ensa no Edinburgh.
