animeID,title,alternative_title,type,year,score,episodes,mal_url,sequel,image_url,genres,genres_detailed
1864,Key the Metal Idol,,OVA,1994,6.86,15,https://myanimelist.net/anime/1457,False,https://cdn.myanimelist.net/images/anime/1793/115026.jpg,"['Action', 'Award Winning', 'Drama', 'Sci-Fi']","['action', 'alternative present', 'amnesia', 'android', 'androids', 'angst', 'artificial intelligence', 'asia', 'award winning', 'bdsm', 'be careful what you wish for', 'bionic powers', 'bishoujo', 'bullying', 'comedy', 'conspiracy', 'contraband', 'countryside', 'crime', 'cult', 'cyberpunk', 'death', 'deconstruction', 'denpa', 'dissociative identities', 'do androids dream of electric sheep?', 'drama', 'earth', 'ecchi', 'engrish', 'extrasensory perception', 'fantasy', 'fate worse than death', 'female protagonist', 'friendship', 'gainax bounce', 'ghost', 'gore', 'gunfights', 'guns', 'hard science fiction', 'heroic sacrifice', 'historical', 'horror', 'human experimentation', 'human-android love', 'idol', 'idols', 'japan', 'japanese production', 'jealousy', 'kidnapping', 'kuudere', 'mafia', 'martial arts', 'massacre', 'mecha', 'murder', 'music', 'new', 'non-human protagonists', 'nudity', 'original work', 'otaku culture', 'outdoor sex', 'parody', 'past', 'performance', 'place', 'plot continuity', 'pornography', 'present', 'prostitution', 'psi-powers', 'psychoactive drugs', 'psychological', 'psychological drama', 'public sex', 'real robot', 'religion', 'robot', 'robot girl', 'robots', 'robots & android', 'romance', 'rotten world', 'sci fi', 'sci-fi', 'science and magic coexist', 'science fiction', 'science-fiction', 'secret organisation', 'sex', 'shintoism', 'shounen ai', 'skimpy clothing', 'small breasts', 'social commentary', 'speculative fiction', 'stardom', 'suicide', 'super power', 'the arts', 'time', 'torture', 'tragedy', 'tropes', 'undead', 'violence', 'world war ii', 'yokohama']"
1865,Brain Powerd,,TV,1998,6,26,https://myanimelist.net/anime/1542,False,https://cdn.myanimelist.net/images/anime/1749/91562.jpg,"['Action', 'Adventure', 'Sci-Fi']","['action', 'action drama', 'adventure', 'air force', 'alien', 'aliens', 'asia', 'boy meets girl', 'comedy', 'contemporary fantasy', 'daikaijuu', 'daily life', 'disaster', 'drama', 'earth', 'espionage', 'fantasy', 'found family', 'fugitive', 'future', 'hybrid robot', 'japan', 'japanese production', 'mecha', 'military', 'multi-anime projects', 'navy', 'new', 'nudity', 'organic mecha', 'original work', 'piloted robot', 'place', 'plot continuity', 'post-apocalyptic', 'remastered version available', 'robot', 'robots', 'robots & android', 'romance', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'slow-paced', 'speculative fiction', 'stereotypes', 'strong female lead', 'strong male lead', 'super robot', 'super robot wars', 'time']"
1866,Queen Emeraldas,,OVA,1998,6.8,4,https://myanimelist.net/anime/1553,False,https://cdn.myanimelist.net/images/anime/10/21120.jpg,"['Action', 'Adventure', 'Sci-Fi']","['action', 'adventure', 'based on a manga', 'crossover', 'drama', 'explicit violence', 'female protagonist', 'future', 'japanese production', 'leijiverse', 'pirates', 'place', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shipboard', 'shounen', 'space', 'space opera', 'space pirates', 'speculative fiction', 'strong female lead', 'time']"
1867,Ghost Slayers Ayashi,Tenpou Ibun: Ayakashi Ayashi,TV,2006,6.93,25,https://myanimelist.net/anime/1587,False,https://cdn.myanimelist.net/images/anime/1122/133858.jpg,['Supernatural'],"['action', 'adventure', 'ainu mythology', 'alcohol', 'americas', 'anachronisms', 'angst', 'anti-war', 'asia', 'bakumatsu - meiji period', 'bath house visit', 'bionic powers', 'bishoujo', 'bishounen', 'blackmail', 'body and host', 'body takeover', 'character driven', 'collateral damage', 'combat', 'comedy', 'coming of age', 'conspiracy', 'contemporary fantasy', 'contraband', 'cooking', 'corrupt', 'crime', 'cross-dressing', 'crossdressing', 'dark fantasy', 'dark-skinned girl', 'death', 'demon', 'demons', 'detective', 'disaster', 'dragon', 'drama', 'earth', 'eating of humans', 'edo period', 'ensemble cast', 'episodic', 'evil laugh', 'fantasy', 'feudal japan', 'fictional location', 'fire', 'flashback', 'found family', 'friendship', 'gambling', 'gunfights', 'hanami', 'heaven', 'henshin', 'historical', 'hokkaido', 'horror', 'hostage situation', 'human cannibalism', 'human sacrifice', 'important haircut', 'indirect kiss', 'japan', 'japanese mythology', 'japanese production', 'kendo', 'kitsune', 'lap pillow', 'law and order', 'mafia', 'magic', 'magic weapons', 'martial arts', 'massacre', 'mecha', 'medium awareness', 'mermaid', 'monster', 'murder', 'mythology', 'nearly almighty protagonist', 'new', 'nopan', 'old asia', 'organic mecha', 'original work', 'parricide', 'past', 'performance', 'piloted robot', 'place', 'plot continuity', 'police', 'politics', 'pornography', 'prostitution', 'psi-powers', 'psychoactive drugs', 'regeneration from death -- to be split and removed', 'religion', 'reverse trap', 'robot', 'rotten world', 'samurai', 'sci-fi', 'seinen', 'slapstick', 'social class issues', 'social commentary', 'social outcast', 'special squads', 'speculative fiction', 'spirit realm', 'sports', 'star-crossed lovers', 'storytelling', 'suicide', 'summoning', 'super deformed', 'super power', 'supernatural', 'supernatural drama', 'superpowers', 'swordplay', 'swords & co', 'talking animal', 'talking is a free action', 'tentacle', 'terrorism', 'the arts', 'time', 'tokugawa period', 'tokyo', 'tragedy', 'trap', 'tropes', 'united states', 'unusual weapons -- to be split and deleted', 'violence', 'wafuku -- to be split and deleted', 'war', 'youkai']"
1868,The Heroic Legend of Arslan,Arslan Senki,OVA,1991,6.74,6,https://myanimelist.net/anime/1762,False,https://cdn.myanimelist.net/images/anime/10/22254.jpg,"['Action', 'Adventure', 'Drama', 'Fantasy']","['action', 'adventure', 'alternative past', 'aristocrat', 'based on a light novel', 'coming of age', 'death', 'desert', 'disaster', 'drama', 'earth', 'fall of a country', 'fantasy', 'feudal warfare', 'fugitive', 'group suicide', 'historical', 'japanese production', 'magic', 'male protagonist', 'massacre', 'mature themes', 'medieval', 'middle east', 'middle eastern', 'military', 'murder', 'mythology', 'narration', 'novel', 'past', 'persian mythology', 'place', 'plot continuity', 'political', 'politics', 'predominantly male cast', 'rebellions', 'revenge', 'royal affairs', 'royal intrigue', 'royalty', 'seinen', 'shounen', 'slavery', 'speculative fiction', 'storytelling', 'suicide', 'swordplay', 'swords & co', 'time', 'tragedy', 'violence', 'war', 'warrior']"
1869,They Were Eleven,11-nin Iru!,MOVIE,1986,7.09,1,https://myanimelist.net/anime/1901,False,https://cdn.myanimelist.net/images/anime/1771/96658.jpg,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Sci-Fi']","['action', 'adventure', 'agender', 'aim for the top', 'alien', 'aliens', 'amnesia', 'angst', 'based on a manga', 'cyborg', 'cyborgs', 'detailed landscapes', 'dialogue driven', 'disaster', 'drama', 'eco-horror', 'ending', 'ensemble cast', 'epidemic', 'faster-than-light travel', ""following one's dream"", 'future', 'gender bender', 'gender bending', 'happy ending', 'human enhancement', 'humanoid alien', 'in medias res', 'japanese production', 'journey', 'lgbtq+ themes', 'male protagonist', 'manga', 'mecha', 'medicine', 'memory manipulation', 'mystery', 'outer space', 'place', 'predominantly male cast', 'primarily male cast', 'psi-powers', 'psychological', 'romance', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shipboard', 'shoujo', 'social class issues', 'social commentary', 'space', 'space exploration', 'space opera', 'space travel', 'speculative fiction', 'stand-alone movie', 'stereotypes', 'storytelling', 'super power', 'supernatural drama', 'survival', 'teamwork', 'thriller', 'time', 'tragedy', 'transgender', 'violence']"
1870,Rayearth,,OVA,1997,6.82,3,https://myanimelist.net/anime/1954,False,https://cdn.myanimelist.net/images/anime/1824/97041.jpg,"['Action', 'Adventure', 'Fantasy']","['achronological order', 'action', 'action drama', 'adventure', 'all-girls school', 'alternative world', 'angst', 'asia', 'based on a manga', 'bishounen', 'calling your attacks', 'collateral damage', 'comedy', 'coming of age', 'dark fantasy', 'disaster', 'dragon', 'drama', 'earth', 'ecchi', 'end of the world', 'ending', 'environmental', 'fairy', 'fantasy', 'fate', 'female protagonist', 'fictional location', 'friendship', 'ghost', 'gymnastics', 'hanami', 'happy ending', 'henshin', 'isekai', 'japan', 'japanese production', 'magic', 'magical girl', 'mahou shoujo', 'manga', 'mecha', 'nudity', 'parallel world', 'piloted robot', 'place', 'plot continuity', 'post-apocalyptic', 'present', 'primarily female cast', 'real-world location', 'remake', 'robot', 'romance', 'saving the world', 'school life', 'sci-fi', 'science fiction', 'shoujo', 'skimpy clothing', 'speculative fiction', 'sports', 'stereotypes', 'summoning', 'super power', 'super robot', 'super robots', 'the chosen one!', 'time', 'time manipulation', 'tokusatsu', 'tokyo', 'tokyo destroyed', 'tokyo is the centre of the universe', 'tokyo tower', 'tragedy', 'tropes', 'undead', 'urban fantasy', 'violence']"
1871,Fight!! Iczer-1,Tatakae!! Iczer-1,OVA,1985,6.07,3,https://myanimelist.net/anime/2291,False,https://cdn.myanimelist.net/images/anime/10/52121.jpg,"['Action', 'Sci-Fi', 'Ecchi']","['action', 'adventure', 'alien', 'aliens', 'angst', 'asia', 'based on a manga', 'body horror', 'coming of age', 'cosmic horror', 'cosmic reset', 'cyberpunk', 'daikaijuu', 'death', 'drama', 'earth', 'ecchi', 'excessive violence', 'female protagonist', 'girls love', 'gore', 'heroine of strong character', 'high school', 'horror', 'humanoid alien', 'japan', 'japanese production', 'lgbtq+ themes', 'manga', 'massacre', 'mecha', 'melodrama', 'military', 'monster', 'multi-anime projects', 'murder', 'nudity', 'piloted robot', 'place', 'plot continuity', 'predominantly female cast', 'present', 'primarily female cast', 'reluctant heroine', 'revenge', 'rivalry', 'robot', 'robots', 'robots & android', 'romance', 'school', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'sex', 'shipboard', 'shoujo ai', 'sibling rivalry', 'skimpy clothing', 'space', 'space monsters', 'space travel', 'speculative fiction', 'splatter', 'stereotypes', 'super robot', 'super robot wars', 'super robots', 'swordplay', 'tentacle', 'tentacles', 'time', 'time manipulation', 'tragedy', 'tropes', 'urban fantasy', 'violence', 'visiting alien superhero', 'yuri']"
1872,Iczer Reborn,Bouken! Iczer 3,OVA,1990,5.86,6,https://myanimelist.net/anime/2292,False,https://cdn.myanimelist.net/images/anime/1986/146153.jpg,"['Action', 'Adventure', 'Sci-Fi']","['action', 'adventure', 'alien', 'aliens', 'breathing in space', 'cyborg', 'cyborgs', 'daikaijuu', 'disaster', 'drama', 'earth', 'female protagonist', 'future', 'gore', 'human enhancement', 'humanoid alien', 'insects of doom', 'japanese production', 'manga', 'mecha', 'monster', 'multi-anime projects', 'piloted robot', 'place', 'post apocalypse', 'post-apocalyptic', 'present', 'robot', 'robots & android', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'space', 'space travel', 'speculative fiction', 'super robot', 'super robot wars', 'super robots', 'time', 'tropes', 'violence', 'visiting alien superhero']"
1873,Plastic Little,,OVA,1994,6.09,1,https://myanimelist.net/anime/2332,False,https://cdn.myanimelist.net/images/anime/10/2599.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Ecchi']","['action', 'adventure', 'comedy', 'conspiracy', 'daily life', 'dystopian', 'ecchi', 'female protagonist', 'future', 'gore', 'gunfights', 'guns', 'heroic sacrifice', 'imperial stormtrooper marksmanship academy', 'japanese production', 'mecha', 'military', 'navy', 'new', 'nopan', 'nudity', 'original work', 'other planet', 'place', 'primarily female cast', 'robots', 'romance', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'sea battles', 'shounen', 'skimpy clothing', 'slapstick', 'small breasts', 'space', 'speculative fiction', 'strong female lead', 'submarine', 'thriller', 'time', 'tragedy', 'tropes', 'violence', 'yuri']"
1874,Sengoku Basara: Samurai Kings 2,Sengoku Basara Ni,TV,2010,7.43,12,https://myanimelist.net/anime/6634,False,https://cdn.myanimelist.net/images/anime/6/80999.jpg,"['Action', 'Fantasy']","['16th century', 'action', 'based on a video game', 'bionic powers', 'bishounen', 'call my name', 'calling your attacks', 'comedy', 'disaster', 'drama', 'engrish', 'fantasy', 'feudal japan', 'game', 'historical', 'japanese production', 'magic', 'male protagonist', 'manly', 'martial arts', 'mundane made awesome', 'nearly almighty protagonist', 'ninja', 'old asia', 'past', 'primarily adult cast', 'primarily male cast', 'psi-powers', 'samurai', 'sengoku period', 'super power', 'swordplay', 'swords & co', 'time', 'tropes', 'violence', 'war']"
1875,Mobile Suit Gundam I,Kidou Senshi Gundam I,MOVIE,1981,7.24,1,https://myanimelist.net/anime/1090,False,https://cdn.myanimelist.net/images/anime/1915/128896.jpg,"['Action', 'Adventure', 'Drama', 'Sci-Fi']","['action', 'action drama', 'adventure', 'bridge bunnies', 'bright slap', 'collateral damage', 'coming of age', 'disaster', 'drama', 'ensemble cast', 'fast-paced', 'future', 'genius', 'japanese production', 'male protagonist', 'mecha', 'military', 'new', 'outer space', 'piloted robot', 'political', 'real robot', 'real robots', 'rivalries', 'robot', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'space', 'space battles', 'space nazis', 'space opera', 'speculative fiction', 'super robot', 'time', 'tropes', 'universal century', 'war', 'zaku']"
1876,Mobile Suit Gundam II: Soldiers of Sorrow,Kidou Senshi Gundam II: Ai Senshi-hen,MOVIE,1981,7.3,1,https://myanimelist.net/anime/1091,False,https://cdn.myanimelist.net/images/anime/1336/143747.jpg,"['Action', 'Drama', 'Sci-Fi']","['action', 'action drama', 'adventure', 'coming of age', 'disaster', 'drama', 'ensemble cast', 'fast-paced', 'fugitive', 'future', 'genius', 'japanese production', 'male protagonist', 'mecha', 'military', 'new', 'outer space', 'piloted robot', 'political', 'real robot', 'real robots', 'rivalries', 'robot', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'space', 'space battles', 'space nazis', 'space opera', 'speculative fiction', 'super robot', 'tanks', 'time', 'tragedy', 'universal century', 'war']"
1877,Mobile Suit Gundam III: Encounters in Space,Kidou Senshi Gundam III: Meguriai Sora-hen,MOVIE,1982,7.5,1,https://myanimelist.net/anime/1092,False,https://cdn.myanimelist.net/images/anime/1318/128901.jpg,"['Action', 'Adventure', 'Drama', 'Sci-Fi']","['action', 'action drama', 'adventure', 'collateral damage', 'coming of age', 'disaster', 'drama', 'ensemble cast', 'fast-paced', 'future', 'genius', 'japanese production', 'male protagonist', 'mecha', 'military', 'new', 'outer space', 'piloted robot', 'political', 'politics', 'real robot', 'real robots', 'rivalries', 'robot', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'social commentary', 'space', 'space battles', 'space opera', 'speculative fiction', 'time', 'tragedy', 'universal century', 'war']"
1878,Sousei no Aquarion OVA,,OVA,2007,7.02,2,https://myanimelist.net/anime/2170,False,https://cdn.myanimelist.net/images/anime/7/72745.jpg,"['Action', 'Romance', 'Sci-Fi', 'Supernatural']","['action', 'alternative world', 'ancient aliens', 'angel', 'angels', 'angst', 'calling your attacks', 'cg-anime', 'daikaijuu', 'disaster', 'drama', 'earth', 'ecchi', 'fantasy', 'flashback', 'future', 'gattai', 'horror', 'itano circus', 'japanese production', 'magic', 'mecha', 'nopan', 'past', 'piloted robot', 'place', 'post-apocalyptic', 'reincarnation', 'remake', 'robot', 'romance', 'sci-fi', 'science fiction', 'science-fiction', 'speculative fiction', 'super power', 'super robots', 'supernatural', 'supernatural drama', 'time', 'tragedy', 'transforming craft']"
1879,Guyver: Out of Control,Kyoushoku Soukou Guyver,MOVIE,1986,6,1,https://myanimelist.net/anime/2293,False,https://cdn.myanimelist.net/images/anime/1833/94524.jpg,"['Action', 'Horror', 'Sci-Fi']","['action', 'adult audience only', 'aliens', 'ancient aliens', 'angst', 'asia', 'based on a manga', 'bionic powers', 'body horror', 'coming of age', 'conspiracy', 'denpa', 'earth', 'excessive violence', 'gore', 'henshin', 'heterosexual', 'high school', 'horror', 'human enhancement', 'japan', 'japanese production', 'magic', 'male protagonist', 'manga', 'mecha', 'military', 'monster', 'nudity', 'place', 'power suit', 'power suits', 'present', 'primarily teen cast', 'pseudo tentacle rape scene', 'psi-powers', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'speculative fiction', 'super power', 'time', 'tokusatsu', 'torture', 'tragedy', 'urban', 'violence']"
1880,Di Gi Charat Nyo,,TV,2003,6.76,104,https://myanimelist.net/anime/1683,False,https://cdn.myanimelist.net/images/anime/1846/133810.jpg,"['Comedy', 'Fantasy', 'Sci-Fi']","['4-koma manga', 'action', 'aliens', 'alternative world', 'antihero', 'chibi', 'chibi style', 'comedy', 'crossover', 'cute girls doing cute things', 'fantasy', 'female protagonist', 'fishing', 'gag', 'ghost', 'isekai', 'japanese production', 'kemonomimi', 'kuudere', 'magical girl', 'maid', 'mermaid', 'moe', 'nekomimi', 'non-human protagonists', 'nonsense-comedy', 'parody', 'primarily female cast', 'randomness', 'sci-fi', 'science fiction', 'science-fiction', 'short episodes', 'space opera', 'surreal comedy']"
1881,Street Fighter II: The Animated Movie,Street Fighter II Movie,MOVIE,1994,7.04,1,https://myanimelist.net/anime/1362,False,https://cdn.myanimelist.net/images/anime/8/76411.jpg,['Action'],"['action', 'action game', 'americas', 'asia', 'assassins', 'based on a video game', 'bionic powers', 'brainwashing', 'china', 'combat sport', 'drama', 'earth', 'ecchi', 'excessive violence', 'female protagonist', 'fighting', 'fighting-shounen', 'foreign', 'game', 'hand to hand combat', 'india', 'japan', 'japanese production', 'ki manipulation', 'las vegas', 'magic', 'male protagonist', 'martial arts', 'mind control', 'nevada', 'new york', 'ninja', 'nudity', 'place', 'present', 'primarily adult cast', 'psi-powers', 'science fiction', 'shounen', 'street fighting', 'super power', 'supernatural drama', 'terrorism', 'time', 'united states', 'violence']"
1882,Legend of Crystania,,OVA,1996,5.78,3,https://myanimelist.net/anime/1150,False,https://cdn.myanimelist.net/images/anime/9/2764.jpg,"['Action', 'Adventure', 'Fantasy', 'Supernatural']","['action', 'adventure', 'alternative world', 'animals', 'based on a novel', 'celestial being', 'curses', 'demon', 'dragons', 'elf', 'ensemble cast', 'fantasy', 'gods', 'gore', 'historical', 'japanese production', 'knight', 'magic', 'medieval', 'middle ages', 'nobleman', 'primarily adult cast', 'shapeshifting', 'speculative fiction', 'supernatural', 'swordplay', 'swords & co', 'tanned skin', 'twins', 'violence']"
1883,Legend of Crystania: The Motion Picture,Hajimari no Boukensha-tachi: Legend of Crystania,MOVIE,1995,5.99,1,https://myanimelist.net/anime/515,False,https://cdn.myanimelist.net/images/anime/1792/139228.jpg,"['Action', 'Adventure', 'Fantasy', 'Supernatural']","['action', 'adventure', 'alternative world', 'animals', 'archery', 'based on a novel', 'celestial being', 'dark elf', 'elf', 'ensemble cast', 'fantasy', 'gods', 'gore', 'isekai', 'japanese production', 'magic', 'medieval', 'quest', 'revenge', 'shapeshifting', 'sorcery', 'speculative fiction', 'supernatural', 'swordplay', 'swords & co', 'violence', 'war']"
1884,Ah! My Goddess: Flights of Fancy Specials,Aa! Megami-sama! Sorezore no Tsubasa Specials,SPECIAL,2007,7.61,2,https://myanimelist.net/anime/2198,False,https://cdn.myanimelist.net/images/anime/2/13530.jpg,"['Comedy', 'Romance', 'Supernatural']","['based on a manga', 'celestial being', 'comedy', 'contemporary fantasy', 'fantasy', 'god-human relationship', 'gods', 'harem', 'interspecies relationship', 'kuudere', 'magic', 'male protagonist', 'motorcycles', 'non-human protagonists', 'present', 'primarily adult cast', 'romance', 'romantic comedy', 'seinen', 'supernatural', 'urban fantasy']"
1885,El Hazard 2: The Magnificent World,Shinpi no Sekai El-Hazard Season 2,OVA,1997,6.82,4,https://myanimelist.net/anime/118,True,https://cdn.myanimelist.net/images/anime/11/2796.jpg,"['Adventure', 'Comedy', 'Fantasy']","['action', 'adventure', 'alien', 'alternative present', 'alternative world', 'asia', 'comedy', 'earth', 'ecchi', 'fantasy', 'fantasy world', 'fictional location', 'insects of doom', 'isekai', 'japan', 'japanese production', 'lost technology', 'love polygon', 'magic', 'male protagonist', 'mountaineering', 'original work', 'other world', 'parallel universe', 'parallel world', 'place', 'plot continuity', 'present', 'romance', 'sci-fi', 'shoujo ai', 'slapstick', 'speculative fiction', 'super power', 'swords & co', 'time', 'tropes', 'violence']"
1886,Dirty Pair Flash,,OVA,1994,6.6,6,https://myanimelist.net/anime/1802,False,https://cdn.myanimelist.net/images/anime/1405/91068.jpg,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Ecchi']","['action', 'adventure', 'comedy', 'cops', 'cyberpunk', 'detective', 'ecchi', 'female protagonist', 'future', 'law and order', 'nudity', 'other planet', 'plot continuity', 'police', 'sci-fi', 'science fiction', 'space', 'special squads', 'stereotypes']"
1887,Cutey Honey F,Cutie Honey F,TV,1997,6.51,39,https://myanimelist.net/anime/1853,False,https://cdn.myanimelist.net/images/anime/1536/97143.jpg,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi', 'Ecchi']","['action', 'adventure', 'androids', 'boarding school', 'boob cannon', 'calling your attacks', 'comedy', 'dinosaurs', 'ecchi', 'female protagonist', 'fencing', 'henshin', 'japanese production', 'magic', 'magical girl', 'mahou shoujo', 'manga', 'non-human protagonists', 'present', 'revenge', 'robots', 'romance', 'school', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shoujo', 'speculative fiction', 'superheroes', 'superpowers', 'twins']"
1888,New Cutey Honey,Shin Cutie Honey,OVA,1994,6.53,8,https://myanimelist.net/anime/2497,False,https://cdn.myanimelist.net/images/anime/1133/94174.jpg,"['Adventure', 'Comedy', 'Sci-Fi', 'Ecchi']","['absurdist humour', 'action', 'action comedy', 'adults are useless', 'adventure', 'age gap', 'android', 'androids', 'based on a manga', 'bdsm', 'bionic powers', 'bondage', 'calling your attacks', 'comedy', 'cosplay', 'cosplaying', 'crime', 'crossover', 'cyberpunk', 'cyborg', 'cyborgs', 'demon', 'demons', 'disaster', 'drugs', 'ecchi', 'episodic', 'family life', 'fanservice', 'fantasy', 'fast-paced', 'female protagonist', 'fugitive', 'future', 'gainax bounce', 'gangs', 'gender bending', 'genetic modification', 'gunfights', 'guns', 'henshin', 'heterosexual', 'horror', 'human enhancement', 'idol', 'japanese production', 'large breasts', 'magic', 'magical girl', 'mahou shoujo', 'martial arts', 'mecha', 'meta', 'monster', 'monster girl', 'monster of the week', 'ninja', 'non-human protagonists', 'nudity', 'office lady', 'pantsu', 'paper clothes', 'parody', 'perverted', 'police are useless', 'pornography', 'post apocalypse', 'post-apocalyptic', 'psi-powers', 'robot', 'robots', 'robots & android', 'romance', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'sex', 'shoujo ai', 'shounen', 'skimpy clothing', 'speculative fiction', 'strong female lead', 'super power', 'superhero', 'superheroes', 'superpowers', 'swordplay', 'tentacle', 'thick line animation', 'time', 'time skip', 'tragedy', 'tropes', 'urban', 'violence']"
1889,Galaxy Fraulein Yuna,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,OVA,1995,6.03,2,https://myanimelist.net/anime/2473,False,https://cdn.myanimelist.net/images/anime/1402/94331.jpg,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']","['action', 'adventure', 'alien', 'aliens', 'based on a video game', 'comedy', 'conspiracy', 'cosplaying', 'family life', 'female harem', 'female protagonist', 'game', 'guns', 'henshin', 'heroine of strong character', 'idol', 'japanese production', 'lgbtq+ themes', 'magic', 'magical girl', 'mahou shoujo', 'mecha', 'outer space', 'overeater', 'parental abandonment', 'parody', 'piloted robot', 'place', 'power suits', 'predominantly female cast', 'primarily female cast', 'robot', 'robot helper', 'robots', 'school', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'slapstick', 'space', 'space travel', 'speculative fiction', 'strong female lead', 'super robot', 'super robots', 'surreal comedy', 'swords & co', 'tropes']"
1890,Megazone 23,,OVA,1985,6.97,4,https://myanimelist.net/anime/1935,False,https://cdn.myanimelist.net/images/anime/1153/94528.jpg,"['Action', 'Mystery', 'Romance', 'Sci-Fi']","['acting', 'action', 'artificial intelligence', 'conspiracy', 'cyberpunk', 'delinquents', 'dystopian', 'earth', 'fugitive', 'future', 'gore', 'government', 'guns', 'heterosexual', 'idol', 'male protagonist', 'mecha', 'military', 'motorcycles', 'music', 'mystery', 'nudity', 'piloted robot', 'police', 'primarily adult cast', 'real robot', 'robot', 'romance', 'sci-fi', 'science fiction', 'singer', 'singing idol', 'space', 'teenager', 'transforming craft', 'urban', 'virtual reality', 'war']"
1891,Please Save My Earth,Boku no Chikyuu wo Mamotte,OVA,1993,6.9,6,https://myanimelist.net/anime/526,False,https://cdn.myanimelist.net/images/anime/5/25035.jpg,"['Drama', 'Sci-Fi']","['achronological order', 'action', 'age difference romance', 'age gap', 'age regression', 'alien', 'aliens', 'alternate universe', 'amnesia', 'anthropomorphism', 'asia', 'based on a manga', 'beastman', ""boys' love"", 'bullying', 'celestial being', 'contemporary fantasy', 'crime', 'death', 'delinquents', 'disaster', 'dissociative identities', 'drama', 'earth', 'emotional abuse', 'end of the world', 'ending', 'ensemble cast', 'environmental', 'epidemic', 'espers', 'everybody dies', 'extrasensory perception', 'fated lovers', 'female protagonist', 'gender bending', 'harem', 'heterosexual', 'high school', 'horticulture', 'humanoid alien', 'japan', 'japanese production', 'love polygon', 'love triangle', 'mafia', 'male protagonist', 'manga', 'mind games', 'moon', 'non-human protagonists', 'older female younger male', 'open-ended', 'other planet', 'overpowered main characters', 'philosophy', 'place', 'plot continuity', 'present', 'primarily male cast', 'primarily teen cast', 'psi-powers', 'psychic powers', 'reincarnation', 'reluctant heroine', 'revenge', 'romance', 'school', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shoujo', 'shounen ai', 'slapstick', 'slice of life', 'space', 'speculative fiction', 'suicide', 'super power', 'supernatural drama', 'superpowers', 'thriller', 'time', 'tokyo', 'tokyo tower', 'tragedy', 'unrequited love', 'urban', 'war']"
1892,Toward the Terra,Terra e...,MOVIE,1980,6.5,1,https://myanimelist.net/anime/2560,False,https://cdn.myanimelist.net/images/anime/1256/148786.jpg,"['Action', 'Drama', 'Sci-Fi']","['action', 'action drama', 'artificial intelligence', 'based on a manga', 'disaster', 'drama', 'dystopia', 'dystopian', 'earth', 'extrasensory perception', 'fantasy world', 'fictional location', 'fugitive', 'future', 'genetic modification', 'greek mythology', 'headstrong', 'human enhancement', 'japanese production', 'long time span', 'male protagonist', 'manga', 'military', 'mutants', 'mythology', 'navy', 'nearly almighty protagonist', 'nudity', 'other planet', 'outer space', 'place', 'post apocalypse', 'post-apocalyptic', 'psi-powers', 'psychic powers', 'rotten world', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shipboard', 'shounen', 'space', 'space battles', 'space nazis', 'space opera', 'space travel', 'speculative fiction', 'stand-alone movie', 'super power', 'superpowers', 'telepathy', 'time', 'time skip', 'tragedy', 'violence', 'war']"
1893,Detonator Orgun,,OVA,1991,6.36,3,https://myanimelist.net/anime/1178,False,https://cdn.myanimelist.net/images/anime/1172/92855.jpg,"['Action', 'Sci-Fi']","['action', 'adventure', 'alien', 'alien invasion', 'aliens', 'collateral damage', 'cyberpunk', 'cyborg', 'earth', 'future', 'genetic modification', 'human enhancement', 'japanese production', 'male protagonist', 'mecha', 'moon', 'multi-anime projects', 'new', 'nudity', 'organic mecha', 'original work', 'other planet', 'outer space', 'place', 'present', 'psi-powers', 'real robot', 'romance', 'saving the world', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'space', 'space battles', 'speculative fiction', 'super robot wars', 'the power of love', 'time', 'time manipulation', 'war']"
