animeID,title,mean_api,num_episodes_api,genres_api,synopsis_api
16883,Mijikamon Episode 0,5.91,1.0,Comedy,
16884,Kidou Senshi Gundam 00 CB Chara,5.85,2.0,Comedy,Two special flash-style animations included on the Blu-ray/DVD volumes of Mobile Suit Gundam 00.
16885,Zom 100: Bucket List of the Dead Recap,6.66,1.0,"Action, Adult Cast, Comedy, Gore, Horror, Seinen, Survival, Suspense",Recap of the first seven episodes of Zom 100: Zombie ni Naru made ni Shitai 100 no Koto.
16886,Coffee Break,4.94,1.0,Avant Garde,"People often consume caffeine to improve their mood, but for one salaryman, it is like a rocket ship blasting him off—away from the monotony of his desk to a world full of color, inspiration, and life.

[Written by MAL Rewrite]"
16887,Evangelion: Hakata - Angel Attack Alternative,6.39,1.0,"Mecha, Sci-Fi","When the Fourth Angel attacks Shin Fukuoka City, it's up to Shinji Ikari and his friends Asuka Langley Soryu, Rei Ayanami, and Mari Illustrious Makinami to stop it through any means necessary.

[Written by B3r1x]"
16888,Dawn of the Eclipse: Episode Zero,6.65,1.0,"Mecha, Military, Sci-Fi, Space","In the distant future, a war is raging between humans and the ""Black Knight"", an extraterrestrial invasion weapon.
After a fierce battle, the human race has the upper hand in the war and executes a last-ditch mission to wipe out the Black Knight.
In order to open up the future, the protagonist ""Haru"" goes to the battlefield...

(Source: Official YouTube channel)"
16889,Love Live! Superstar!! in 30 Minutes,6.31,1.0,"Idols (Female), Music, School",
16890,Storywriter (2022),6.12,1.0,Music,Music video for the song Storywriter by SUPERCAR. The song was featured in several episodes of Koukyoushihen Eureka Seven.
16891,Good Day,6.32,1.0,Music,"Special Anya inspired song Good Day animation MV. The MV was released to commemorate 2,000,000 subscribers to the TOHO animation YouTube channel."
16892,Mellow,5.33,1.0,"Comedy, Crossdressing, Delinquents, School, Seinen","A story about a crossdressing teacher handling a delinquent class.

Based on the same-name seinen manga by Rin Kasahara."
16893,Tales of Crestoria Behind the Scenes,5.93,1.0,"Comedy, Fantasy","Kanata, Misella, and Vicious sit around a kotatsu in a Japanese-style room, when Cress, protagonist of Tales of Phantasia, the first game of the series, enters through a time-slip from 1995!"
16894,Happiness World,6.36,1.0,Music,"Music video for the song Happiness World by Houshou Marine and Shirakami Fubuki.
"
16895,Love Live! Nijigasaki Gakuen School Idol Doukoukai Recap,6.18,1.0,"Idols (Female), Music, School",
16896,Vivid Vice,6.35,1.0,"Fantasy, Music",Music video for the second opening song of Jujutsu Kaisen (TV).
16897,Idol (Mori Calliope Cover),6.23,1.0,Music,"Official music video for Mori Calliope's cover of the song Idol, originally by YOASOBI."
16898,Red,8.29,1.0,"Action, Adult Cast, Racing, Sci-Fi","Every five years, an exhilarating race called Redline is held, and the universe's most anticipated competition has only one rule: that there are none. Racers are pushed to their absolute limit—a feeling that daredevil driver JP knows all too well. Having just qualified to participate in Redline, he is eager to battle against the other highly skilled drivers, particularly the beautiful rising star and the only other human that qualified, Sonoshee McLaren.

But this year's Redline may be far more dangerous than usual—it has been announced to take place on the planet Roboworld with its trigger-happy military and criminals who look to turn the race to their own advantage. However, the potential danger doesn't stop the racers; in fact, it only adds to the thrill. Relying solely on his vehicle's speed, JP prepares for the event to come, aiming to take first place in the biggest race of his life.

[Written by MAL Rewrite]"
16899,Pepsi Nex x 009 Re:Cyborg,7.15,50.0,"Action, Adventure, Sci-Fi, Shounen","Joe Shimamura and his companions may seem like regular men, but they are anything but. Joe is actually Cyborg 009, member of a team of cyborgs who fight for the greater good. Each cyborg is outfitted with a special power, from the ability to melt any material, to underwater breathing and flight. He and the other eight cyborgs were modified against their will by the Neo-Black Ghosts organization in order to further their own interests. But instead, they decided to band together and use their powers to fight against their former captors, and all forces of evil."
16901,Fire Emblem Heroes - Book IV Ending Movie,5.88,1.0,"Action, Drama, Mythology, Strategy Game, Supernatural, Suspense",A short mini movie meant to celebrate the ending of Fire Emblem Heroes's Book Four and tease Book 5.
16902,Buddies for Bud,,12.0,"Iyashikei, Slice of Life","These little Budding Pops don't know why they are here, but they are happy to have the star fruit and to be fed together every day. Until one day, a special little one awakens in this star land. Tired of the daily deception and battle of wits with others, he wants to find companions who are like him and can love each other! However, change always comes more suddenly than expected...

(Source: Official YouTube Channel)"
16904,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,6.11,1.0,"Action, Mahou Shoujo, Martial Arts",Recap of the Mahou Shoujo Lyrical Nanoha ViVid TV anime.
16905,Many Things SD Gundam,5.0,2.0,"Comedy, Mecha, Parody",Specials included on SD Gundam Collection Box.
16906,Rainbow Sea 2nd Season,,1.0,"Adventure, Fantasy, Sci-Fi",The second season of Xing You Ji.
16907,Xing You Ji: Fengbao Famila 2,,1.0,"Action, Adventure, Sci-Fi","In the future where the entire universe can be traveled freely, the competitive reality show ""Storm Familla"" held on Jupiter is all the rage in the solar system. This year's championship will begin with a match between McDonald and Aurora.

(Source: Anilist)"
16908,Mobile Suit Gundam: Iron-Blooded Orphans Special Edition,6.55,9.0,"Drama, Mecha, Sci-Fi, Space","The new cut of the series will condense its story down from 50 episodes to nine, with new ""animation cuts"". The story will concentrate primarily on the mercenary group Tekkadan and its members."
16909,Mushishi Recap,6.72,1.0,"Adult Cast, Mystery, Seinen, Supernatural",Recap of the first 20 episodes of Mushishi.
16910,Sparkling Red Star,,1.0,"Historical, Kids, Slice of Life","Adapted from renowned writer Li Xintian's same-titled novel, animated film Sparkling Red Star is a heartwarming, colorful, and patriotic children's story set in 1930s China. Naked Ambition and Love on the Rocks director Lam Chiu Yin makes a rather significant departure from his previous works to present the big adventures of a little comrade. Growing up in a time of chaos, carefree village boy Dongzi greatly admires his brave Red Army soldier father and the Red Guards who have protected his village from the evil landlord. When Dongzi's father leaves for the Long March, he gives a sparkling red star to his son. This red star becomes Dongzi's protector in the subsequent years as he encounters numerous hardships and slowly comes of age during the changing tides of wartime China."
16911,Ensemble Stars! Recap Special,6.15,1.0,"Idols (Male), Music, School",Recap of the first twelve episodes of Ensemble Stars!
16912,Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,6.55,1.0,"Mahou Shoujo, Music","A dance video clip from the Precure All Stars: Haru no Carnival film. The clip shows the forty Precure warriors from the past anime series, as well as the upcoming series Go! Princess Precure. The song featured in the video is ""Ima Koko Kara.""

(Source: ANN)"
16913,Senyoku no Sigrdrifa: Dai-909 Senjutsu Hime-tai Sentou Kiroku!,5.92,1.0,"Action, Military",Recap of the first eight episodes of Senyoku no Sigrdrifa.
16914,Against The Sky Supreme,7.28,480.0,"Action, Fantasy, Martial Arts","The entire universe is divided into the inner universe and the outer universe. The two universes are enemies of each other. The outer universe is ruled by demons, and the inner universe is divided into The Realm of gods, the Eternal Realm, and the Mortal Realm. In the universe, there are countless mortal worlds like the Tianfa Continent, and they are collectively referred to as the Jiutian Xin Region. In the field of Jiutian Xin, nine immortal emperors commanded all star fields in nine layers. Above the nine heavens is the realm of purification of immortal gods. 

(Source: AnimeXin)"
16915,Shenyi Jiu Xiaojie 2nd Season,6.58,20.0,"Fantasy, Romance",Second season of Shenyi Jiu Xiaojie.
16916,Robotan,6.2,104.0,"Comedy, Kids","Based on a manga by Morita Kenji.

Household robot Robotan, made by a nerdy school boy named Kan-chan, lives with an everyday Japanese family as a domestic servant and friend to the children.

(Source: AniDB)"
16917,Teinenpi Shoujo Heidi CMs,4.96,4.0,"Comedy, Parody",Animated TV commercials for the Nissan Note as part of the Teinenpi Shoujo Heidi sales promotion parody series. The commercials feature unique animation not used in the web commercials.
16919,Shanhe Jian Xin Xiao Juchang,6.61,95.0,"Comedy, Fantasy",
16920,Forestry,,1.0,Comedy,"A tale of a man and a woman who get in trouble by the mischief of smoke blown out of a tree's hole in the woods.

(Source: Official website)
"
16921,Kandagawa Jet Girls Recap,5.4,1.0,"Ecchi, Racing, Sci-Fi",Recap of the first four episodes of Kandagawa Jet Girls.
16922,Echo,7.12,1.0,"Action, Music",Music video for the song Echo by THE BOYZ. Serves as a promo for Solo Leveling manhwa.
16923,Dog Days Recap,6.43,1.0,"Action, Adventure, Fantasy",Recap of the first two seasons of Dog Days series narrated by Mikako Takahashi. Aired simultaneously with the first episode of the third season.
16924,Sukui Agete Kurenai ka,4.91,1.0,Slice of Life,A short story about whether or not a person can scoop up a goldfish from a carnival game.
16925,The Great Ruler,7.76,52.0,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance","In the vast world, planes converge and numerous races thrive. A gathering of extraordinary talents unfolds, where one after another, supreme beings from the lower planes come forth. In this boundless realm, they weave captivating legends that inspire admiration, pursuing the path to dominance.

(Source: iQIYI International)"
16926,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! Specials,6.36,8.0,"Comedy, Fantasy, Urban Fantasy",A series of short specials where Friagne and Marianne explain different terms from the second season of Shakugan no Shana. 
16927,Suisei no Gargantia: Puchitto Furikaerintia,6.19,1.0,"Adventure, Mecha, Sci-Fi","Short recap episode narrated by Chamber, who talks about Ledo's journey on Earth before the Suisei no Gargantia: Meguru Kouro, Haruka OVA series."
16928,Akashic Re:cords,7.11,12.0,"Action, Fantasy, School","The Alzano Empire is home to one of the most distinguished magic schools in the world: the Alzano Imperial Magic Academy. Here, ambitious young students undergo training to become competent magicians. Sistine Fibel—a stern noble girl—and her bright-eyed best friend Rumia Tingel attend the Academy, determined to cultivate their magical skills.

However, their world is thrown for a loop when their favorite teacher suddenly retires and the enigmatic Glenn Radars replaces him. His lazy and indifferent attitude toward life and magic quickly puts him at odds with his class. What's more, nefarious forces hidden within the empire's walls start to become active, and Sistine, Rumia, and Glenn find themselves caught up in their schemes.

Rokudenashi Majutsu Koushi to Akashic Records follows Sistine, who is captivated by a mysterious floating Sky Castle; Rumia, who is haunted by a troubled past; and Glenn, who may be more than meets the eye. Though completely different on the surface, they are inexplicably bound together by a thread of fate.

[Written by MAL Rewrite]"
16929,Alice or Alice Recap,5.42,1.0,Slice of Life,A recap episode that aired a week after 12th episode. It consists of re-edited version of episode 8 with scenes from other episodes mixed in.
16930,Last Exile: Doyou no Asa,5.58,3.0,"Comedy, Parody, Sci-Fi",A spinoff chibi flash animation style commercials of Last Exile: Ginyoku no Fam made specifically to promote the DVD/BD release of the main series.
16931,Shounen Sunday CM: Yakitate!! Japan,5.55,1.0,"Comedy, Gourmet, Shounen",Yakitate!! Japan television commercial for the Shounen Sunday magazine.
16932,Burutabu-chan,5.41,0.0,"Comedy, Fantasy","Burutabu-chan is a series of animated shorts that follow the exploits of Burutabu, a genie who constantly finds himself creating bizarre scenarios with his own excrement. "
16933,Starmyu 3rd Season: Encore,6.43,1.0,"Music, Performing Arts, School, Slice of Life","Special episode of Starmyu 3rd Season.  Like 2nd Season, it will be a mix of musical parts."
16934,Let's End the World,6.44,1.0,"Idols (Female), Music",Music video for the song Let's End the World by Mori Calliope.
16935,Catchy-kun no Nice Catch!,,13.0,Comedy,
16936,Digimon Ghost Game Recap,5.78,1.0,"Action, Adventure, Comedy, Fantasy",Recap of the first 24 episodes of Digimon Ghost Game.
16937,Kick-Flight,5.69,1.0,"Music, Strategy Game","A promotional video for the smartphone game Kick-Flight featuring the song ""Flyers"" by KANA-BOON."
16938,Monster (Music),7.59,1.0,Music,Beastars-themed animated music video for the song Kaibutsu by YOASOBI.
16939,RGB,7.07,1.0,Music,Music video of the song Sangenshoku by Yoasobi.
16940,Love Letter (Music),6.87,1.0,Music,Music video for the song Love Letter by YOASOBI.
16941,Adventure,7.87,26.0,"Action, Adventure, Historical, Shounen, Supernatural, Vampire","The year is 1868; English nobleman George Joestar and his son Jonathan become indebted to Dario Brando after being rescued from a carriage incident. What the Joestars don't realize, however, is that Dario had no intention of helping them; he believed they were dead and was trying to ransack their belongings. After Dario's death 12 years later, George—hoping to repay his debt—adopts his son, Dio. 

While he publicly fawns over his new father, Dio secretly plans to steal the Joestar fortune. His first step is to create a divide between George and Jonathan. By constantly outdoing his foster brother, Dio firmly makes his place in the Joestar family. But when Dio pushes Jonathan too far, Jonathan defeats him in a brawl. 

Years later, the two appear to be close friends to the outside world. But trouble brews again when George falls ill, as Jonathan suspects that Dio is somehow behind the incident—and it appears he has more tricks up his sleeve.

[Written by MAL Rewrite]"
16944,Nadame Sukashi Negotiation,5.91,1.0,Music,"Official music video for the song Nadame Sukashi Negotiation by Kano.

It is featured in Uzaki-chan wa Asobitai! as the opening theme."
16945,Kin's Hair,,1.0,Drama,"By using Kin's baldness problem to show Hong Kong past 20 years' memorable events. At the end, Kin forgives his precious last hair, which referring time flies fast.

(Source: IMDB)"
16946,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,8.84,1.0,"Action, Drama, Gore, Military, Shounen, Survival, Suspense",A compilation movie for Shingeki no Kyojin: The Final Season - Kanketsu-hen.
16948,Canonic Murder,,1.0,Drama,"When I killed every single one of my selves for the past six days, I thought I was free.

(Source: Movie Douban, translated)"
16949,YouTuNya: Christmas tte Mita,,1.0,Comedy,"Nya and her sister are going to spend a fun Christmas together again this year. However, Nya has forgotten something. Something that will make Santa and the reindeer go crazy...

(Source: YouTube, translated)"
16950,Dead Dead Demons Dededede Destruction 3DCG Animation,6.07,2.0,Sci-Fi,"A short commercial based on Inio Asano's manga commissioned by Mouse Computers in order to promote their ""DAIV"" line of PCs."
16951,Another World,8.24,25.0,"Drama, Fantasy, Isekai, Psychological, Suspense, Time Travel","When Subaru Natsuki leaves the convenience store, the last thing he expects is to be wrenched from his everyday life and dropped into a fantasy world. Things are not looking good for the bewildered teenager; however, not long after his arrival, he is attacked by some thugs. Armed with only a bag of groceries and a now useless cell phone, he is quickly beaten to a pulp. Fortunately, a mysterious beauty named Satella, in hot pursuit after the one who stole her insignia, happens upon Subaru and saves him. In order to thank the honest and kindhearted girl, Subaru offers to help in her search, and later that night, he even finds the whereabouts of that which she seeks. But unbeknownst to them, a much darker force stalks the pair from the shadows, and just minutes after locating the insignia, Subaru and Satella are brutally murdered.

However, Subaru immediately reawakens to a familiar scene—confronted by the same group of thugs, meeting Satella all over again—the enigma deepens as history inexplicably repeats itself.

[Written by MAL Rewrite]"
16953,The Laws of the Universe: Part 0,5.12,1.0,"Sci-Fi, Space","Ray, Anna, Tyler, Halle, and Eisuke are five high school students who are suddenly wrapped up in a mysterious incident.

An alien species called Grey abducts Halle's sister and embeds her with a special chip inside her brain. The five stand up to save Halle's sister and try to reveal the existence of aliens, but continue to be met with mysterious events.

The high school students' story progresses into a shocking development!

What truths hide on the dark side of the moon? What are the true intentions of the aliens that are infiltrating America, Russia, and China? What is the true crisis that is closing in on Earth and what hope can we have towards the future!?

(Source: HS Pictures Studio)"
16954,Robocar Poli,5.74,26.0,"Comedy, Kids, Racing","The travel reporter camping car 'Camp', the new Broomstown port authority manager 'Belle', and the cute forklift 'Lifty' are all newcomers to Broomstown. And Bruner has a new cute cousin named 'Bruny'!

(Source: Robocar POLI)"
16955,Natsumi Step!,5.12,1.0,Music,"A story about an adorable girl who travels to an effervescent fantasy land.

But things are not what it seems."
16957,Ryoko's Case File Special,5.97,1.0,"Detective, Mystery, Supernatural","A recap of the last few episodes with some commentary by Jacqueline, as well as Ryoko, and Izumida."
16958,Pokétoon,7.3,8.0,"Adventure, Comedy, Kids","Animations released on Pokémon Kids TV Japan YouTube channel.

Episodes:
#1: Zuruggu to Mimikkyu - Chase the Beans (ズルッグとミミッキュ), animated by Dandelion Animation Studio, released June 4, 2020.
#2: Hero ni Naritai Yanchamu (ヒーローになりたいヤンチャム), animated by Pancakes, released May 5, 2021.
#3: Yume no Tsubomi (ユメノツボミ), animated by Studio Colorido, released June 6, 2021.
#4: Mattete ne! Koiking (まっててね！コイキング), animated by Studio Colorido, released July 2, 2021.
#5: Pokapoka Magumaggu House (ぽかぽかマグマッグハウス), animated by Studio Colorido, released August 5, 2021.
#6: Gengar ni Nacchatta!? (ゲンガーになっちゃった！？), animated by Studio Colorido, released September 10, 2021.
#7: Fubuki no Natsu Yasumi (ふぶきのなつやすみ), animated by Mimoid, released October 8, 2021.
#8: Purin no Uta (プリンのうた), animated by StudioGOONEYS, released December 28, 2021."
16959,Manga Aesop Monogatari (TV),6.08,52.0,"Comedy, Fantasy, Kids","Aesop is a trouble-making young boy who finds himself in another world filled with creatures he never believed to exist, such as fairies and talking donkeys. He sets off to find a way back to the nomal world. On his jouney he befriends many classical creatures from well-known fables and encounters many trials, each teaching him a valuable lesson. "
16960,Animagear,5.36,1.0,"Kids, Mecha","A promotional video for the new Bandai candy-toy line with Shokugan. Kids buy packaged candy boxes and pieces of the toy are in it, kids have to assemble their Animagear robot animal action figure. Certain ones are also interchangeable with parts for a hybrid robot animal. Candy-toys will hit stores in August with five Animagears in the line-up."
16961,"The Elusive Samurai: Interlude (1333-1334) ""History""",6.2,1.0,"Adventure, Comedy, Historical, Samurai, Shounen",Recap of the first nine episodes of Nige Jouzu no Wakagimi.
16962,Polar Bear Bears Boredom,,1.0,Award Winning,"A polar bear who is very bored with various marine animals in the deep blue sea.
It continues an ancient tradition of ""Caricatures of Frolicking animals"" in scroll painting-style; this time, ""Frolicking Sea Animals,"" in animation form, with a play on Japanese and English language word-plays: ""Hokyoku-Guma Suggoku Hima. / Polar bear bears boredom"", ""kawauso Kawaisou. /Other otter, poor otter,"" etc.

(Source: Official Website)"
16963,Bao Mu,,1.0,"Adult Cast, Psychological, Suspense","A female killer, who desires to have a child and a cold-blooded male killer. They go to an apartment at night to assassinate a drug addict. Unfortunately, the drug addict's wife is there on the scene. The female killer has no choice but kills the wife too. Then she finds something underneath the woman's body - it's a baby.

(Source: IMDB)"
16964,Xianjing Chuanshuo RO: Shouhu Yongheng de Ai,5.91,1.0,"Action, Fantasy","The official OP of the Ragnarök mobile game in China. The game itself launched January 19, 2017 for ioS. March 1, 2017 is the planned release on all platforms. This OP was animated in Japan and features a composition by dAice, Japanese lyrics by Yuki Kawamura, and sung by Chinese idol group ATF."
16965,Zentaiteki ni Sensation,6.22,1.0,"Comedy, Music",Special music video bundled with the fourth volume of Mikakunin de Shinkoukei manga.
16966,McDull: Chuntian Huahua Zhonghua Bowuguan,,5.0,"Anthropomorphic, Comedy, Historical, Kids",Featuring McDull going through Chinese cultures with children.
16967,Kemono no Souja Erin Recap,6.77,10.0,"Adventure, Drama, Fantasy, Historical",Summarized version of the 50-episode TV series. Includes all the highlights.
16968,Reflect,7.29,1.0,"Fantasy, Idols (Female), Music",Gawr Gura's first original song.
16969,Douluo Dalu: Daoyan Jianji Ban,7.35,1.0,"Action, Adventure, Fantasy, Historical, Martial Arts, Supernatural",The director's version of the film retells the events of the last three episodes of the series with the addition of some changes.
16970,1st Kiss,6.54,16.0,Romance,"In the name of ""sister"", Jiang Lan adopted Gu Chi, who no one wanted to take care of, and became a ray of light in Gu Chi's dark life. Gu Chi also gradually fell in love with this beautiful ""sister"". Will the age gap hinder the development of their relationship? How will the domineering ""sister"" respond to the ""brother's"" confession? 

(Source: Bilibili, Google translated)"
16971,Vanitas no Karte: Le Chemin Parcouru Depuis la Rencontre,7.04,1.0,"Action, Fantasy, Historical, Mystery, Shounen, Urban Fantasy, Vampire",Recap of first cours of Vanitas no Karte narrated by Toshiyuki Morikawa. Includes a short preview of the second cours.
16972,Soul Land 2: The Peerless Tang Clan,8.05,156.0,"Action, Adventure, Fantasy, Martial Arts","A strange continent in another world.

No magic, no battle qi, no martial arts, only martial spirits. Ten thousand years after the Tang clan was founded on the Douluo continent, the Tang clan has declined to the verge of extinction.

A whole new generation of proud talents has been born. Will the new generation of the Seven monsters of Shrek be able to reestablish the Tang Clan and compose a new tale of greatness for the unrivaled Tang Clan?

(Source: IMDB)"
16973,Mobile Suit Gundam: The Witch from Mercury Recap,6.4,1.0,"Mecha, School, Sci-Fi, Space",Recap of the first six episodes of Kidou Senshi Gundam: Suisei no Majo.
16974,Akage no Anne Specials,6.25,2.0,"Drama, Historical","A summary of the Akage no Anne full series aired as a TV specials.

Anne is an orphan full of imagination. When she arrives at her new home she learns that sometimes you have to be a sensible person too; at the same time her unique character changes, or at least attracts, the people around her. The story covers Anne's growth from about eleven to seventeen years old as she makes friends, goes to school and studies. At a difficult point in her life, Anne will have to make a hard choice and perhaps find a new dream.

(Source: AniDB)"
16977,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,6.08,1.0,"Adult Cast, Seinen, Slice of Life","An original anime DVD bundled with a limited edition of saxyun's 4th Yurumates manga volume. The bundled DVD contained the opening animation sequence for the television anime series and its first episode, as well as two unaired episodes. The limited edition also included an exclusive booklet.

(Source: ANN)"
16978,Pianoman Trailer,5.28,1.0,"Music, Psychological",Trailer for Echoes' PIANOMAN with original animation that was not reused in the resulting short film.
16979,Doraemon (2005) Specials,6.93,0.0,"Comedy, Seinen","59 Doraemon (2005) TV Specials exist as of January 24, 2018."
16980,The Legend of Sky Lord,6.64,24.0,"Action, Fantasy, Historical, Martial Arts","The only body cultivator in the nine realms was betrayed by his close friend Li Yunfei, and his body and soul disappeared. By chance, his soul remained immortal, and unexpectedly happened to Xiao Chen, a dying disciple of Qingyun Sect. After rebirth, Xiao Chen not only resurrected, but also awakened his supreme magical power. He also vowed to take back everything that belonged to him, and walked out on his own magical path as the ""Venerable God"".

(Source: iQIYI, translated)"
16981,The Umbrella Fairy,6.73,1.0,"Adventure, Fantasy, Historical","Qingdai, a royal umbrella's fairy, embarks on a journey with a young craftsman to prevent war after failing to guard a vengeful sword's fairy who escapes the royal pavilion.

(Source: IMDB)"
16984,Kura Kura,6.63,1.0,Music,Music video for the song Kura Kura by Ado.
16985,Ikkyuu-san to Yancha Hime,6.18,1.0,"Comedy, Historical, Kids","Ikkyuu must talk a tomboy into behaving in a more lady-like manner before her habit of calling herself by the boy's name Tsuyumaru and attacking shogun Yoshimitsu Ashikaga with a wooden sword gets her into trouble.

(Source: AniDB)"
16986,Nanatsu no Umi no Tico Specials,6.35,2.0,"Adventure, Slice of Life",A summary of the Nanatsu no Umi no Tico full series aired as a TV specials. 
16987,Ojiichan wa Boku no Hero,,1.0,"Drama, Kids",An educational film for Respect for the Aged Day.
16988,Gakuen Senki Muryou Recap,,1.0,Adventure,Recap of the first 14 episodes of Gakuen Senki Muryou.
16989,Ajisai no Uta,,4.0,"Comedy, Drama, Historical","This is a heartwarming story about a family during the Edo era. The main character, Kuritaro, lives with his father and a stray dog. Despite his mother's death, he continues to live a cheerful life.

(Source: AnimeNfo)"
16990,Henna Ie!,4.77,1.0,"Kids, Music","Music video featured on NHK's Minna no Uta program.
"
16991,Jijii: Owari no Hajimari,5.31,1.0,Music,"A music video for Cosmos People's song ""Jijii: Owari no Hajimari""."
16992,Henna ABC,5.13,1.0,"Kids, Music","A music video for the song ""Henna ABC"" by Miyuki Ichijou, and NHK Tokyo Children's Choir. Aired as part of NHK's Minna no Uta program. 
"
16993,Watashi no Kamifuusen (1983),5.11,1.0,"Kids, Music",A music video for the song by Paper Balloon that was featured on NHK's Minna no Uta program.
16994,Atama wa Tsukaiyou. Card mo Tsukaiyou.,5.33,1.0,Comedy,"A commercial commissioned by Credit Saison. The first 500 people to enroll for a Saison Card would receive an anime character Rina Takeda karate alarm clock. Rina is a real Japanese actress with a double black belt in Ryukyu Shorin-ryu Karate, she had previously done a commercial for the banking company where she uses her forehead to chop 15 concrete slabs in half. The anime commercial focuses on an animated Rina and her famous karate technique."
16995,Fastening Days 2,6.15,1.0,Kids,"A terrible incident suddenly hits a peaceful town. Will our young heroes be able to save everyone from this disaster? An exciting tale of bravery and adventure.

(Source: YouTube)"
16996,Otome no Inori,6.13,1.0,Music,A karaoke music video featuring all-new animation released with the Japanese  Slayers Next DVD-BOX.
16997,Kiss of Life,6.55,1.0,"Idols (Male), Music","A music video for one of Ensemble Star's newest units, ALKALOID, of their debut song Kiss of Life."
16998,Chidori RSC: Nationals Are Right Before Us,5.72,1.0,"CGDCT, Comedy, School, Sports, Team Sports",Recap of the first seven episodes of Rifle Is Beautiful.
16999,Yamiyo no Jidaigeki (OVA),5.65,2.0,"Historical, Horror","A direct sequel that was put straight to video.

The Ear of Jinsuke, about a wandering swordsman saving a damsel in distress from evil spirits.

Prints from the Fall of the Bakufu, features a tomboy from a woodcut works charged with making a print of the young warrior Okita Soji.

(Source: Anime Encyclopedia)

"
17000,Shinkalion: Change the World - Ushinawareta Kioku,5.94,1.0,"Kids, Mecha, Sci-Fi","""How did it end up like this... Where did I end up, and what did I do...?""

As the driver of the Phantom Shinkalion, Ina stood in front of Taisei and the others. What was Ina doing behind the scenes of the battle with Taisei and the others?

A special edition looking back on the past from Ina's perspective.

(Source: Shinkalion Wiki)"
17001,Momose Akira no Hatsukoi Hatanchuu. PV,6.4,1.0,"Comedy, Love Status Quo, Romance, School, Shounen",Promotional video commemorating the release of the first volume of the Momose Akira no Hatsukoi Hatanchuu. manga.
17002,Blue Lock Additional Time,6.69,1.0,"Comedy, Shounen, Sports, Team Sports","A mini anime episode which was only shown on EMOTION Label Channel (YouTube Channel). This is not a part of episode 24, and is not with BD release."
17003,Kanadian Families: Episode Zero,5.47,1.0,"Comedy, Slice of Life",Follows Kana-chan and her animal friends' life on a ranch.
17004,Imagination of Marathon Runners,4.85,1.0,"Comedy, Sports",A comedic short film by Yoji Kuri about runners.
17005,Keio Flying Squadron,,1.0,"Action, Adventure, Comedy, Sci-Fi","Rami Nana-Hikari's adventures continue as the keeper of the Secret Treasure. A year has passed since the apocalyptic disaster which left a great crater in the center of Edo City. The destruction wrought major economic consequences and while much investment was poured into the public works for the new Edo Castle, the citizens were all feeling the pinch of the recession."
17006,I Love Picnic,5.3,1.0,"Comedy, Kids",The original short that kicked off the Backkom franchise.
17008,Sangokushi (1985),6.25,1.0,Historical,An anime special based on the Romance of the Three Kingdoms novel. Aired on NTV. 
17009,Re:Zero kara Hajimeru Break Time 3rd Season,8.42,12.0,"Drama, Fantasy, Isekai, Psychological, Suspense, Time Travel","After a stern yet compelling speech by Otto Suwen, Subaru Natsuki solemnly swears that he will successfully make it through this timeline and save everyone he can along the way. The first step toward achieving this goal is to help Emilia work through her past; however, that is easier said than done. Feeling as if she has been lied to by everyone around her, it will be difficult for Emilia to trust anyone, even Subaru, her self-proclaimed knight.

Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2 presents the culmination of Subaru's experiences with the Sanctuary and its people, along with his unwillingness to give up hope on saving them.

[Written by MAL Rewrite]"
17010,Tonari no Tamageta-kun,,60.0,"Comedy, Sci-Fi","The adventures of a witless boy who finds a time machine hidden in a cave near his house. The 5 minutes episodes aired during the morning television show ""Ohayo Kodomo"".

(Source: AniDB)"
17011,The Grand Lord,6.55,12.0,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance","The Great Thousand World. It is a place where numerous planes intersect, a place where many clans live and a place where a group of lords assemble. The Heavenly Sovereigns appear one by one from the Lower Planes and they will all display a legend that others would desire as they pursue the road of being a ruler in this boundless world.

In the Endless Fire Territory that the Flame Emperor controls, thousands of fire blazes through the heavens.

Inside the Martial Realm, the power of the Martial Ancestor frightens the heaven and the earth.

At the West Heaven Temple, the might of the Emperor of a Hundred Battles is absolute.

In the Northern Desolate Hill, a place filled with thousands of graves, the Immortal Owner rules the world.

A boy from the Northern Spiritual Realm comes out, riding on a Nine Netherworld Bird, as he charges into the brilliant and diverse world. Just who can rule over their destiny of their path on becoming a Great Ruler? In the Great Thousand World, many strive to become a Great Ruler.

(Source: Nsubs)"
17012,Captain Tsubasa (2018) Special,6.32,1.0,"Sports, Team Sports",Short special of Captain Tsubasa (2018) animated for the FNS27 2019 event.
17013,Aoku Tsuzuku Pass,5.54,1.0,"Sports, Team Sports",A promotional piece for the Kirin Challenge Cup 2018. This year is the 40th anniversary of the competition.
